entity,pillar,title,url,source,date,demographics,text_paragraph_1,text_paragraph_2,text_paragraph_3,has_text,is_google_link,rss_position,reach_score
Western Sahara,Digital Economy,Call for Proposals: AI Accelerator Grant Program,https://www2.fundsforngos.org/individuals/call-for-proposals-ai-accelerator-grant-program/,fundsforNGOs,14 May 2026,,,,,no,no,0,8
Western Sahara,Digital Economy,"Adrar | Sahara Desert, Sand Dunes, Oasis",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5zQk1ncS1WZDUwRVZnd0Y2d1VsTlh0MUZLTHNJZFd1X3dZNHlHbUl5UUU4S0lLRWMxeng0bUJGSUR6Zm5qNENVUHpmb0NYX0ZlaTRjc1BXTmxXY1dBei1Del9jVm43czI2?oc=5,Britannica,11 May 2026,,,,,no,yes,1,7
Western Sahara,Digital Economy,Presidential African Youth in Artificial Intelligence and Robotics Competition,https://www2.fundsforngos.org/innovation/presidential-african-youth-in-artificial-intelligence-and-robotics-competition/,fundsforNGOs,14 May 2026,youth,,,,no,no,2,6
Western Sahara,Governance,Ensuring Civil Society Participation at the African Commission on Human and Peoples' Rights: Joint NGO Call to Reinstate Cancelled Human Rights Side Event,https://news.google.com/rss/articles/CBMikgJBVV95cUxOQkNoelp5T29jMHhldFZTWGxQanBGdTBQU0Rod2xVWm9VbjNyOHhFejVwQWdJYm9TUVFuT0Q3ZXZQWFViR1pUVjRDVFk0TEdFRndPOHFNUW1ucFpvRER6WThMR0hIQ3pvdklHY21wclA2ODBYREF2YmZfXzUyYWMzSEVEUEgzdUtzTm9GZ3RhZVp2b3NsQ0NVaTZNSWtJNEFWa3paRVBhTTRJVTdMM0NDSUFaTFVzWW9yckRLNnZkSzNzbU4zeTdSMGVVUnY2VVRqOVd4RDNPVktKVzBraFlWWHFzZ3dJUmt6czVCc0FvRTdOeWFnRTRBa2J1UUVJenphOElZbi1renhQZENvWUtoQkx3?oc=5,International Service for Human Rights,13 May 2026,,,,,no,yes,0,8
Western Sahara,Governance,Western Sahara: Broad Sahrawi Participation in 87th ACHPR Session,https://al24news.dz/en/western-sahara-broad-sahrawi-participation-in-87th-achpr-session/,AL24 News,13 May 2026,,,,,no,no,1,7
Western Sahara,Governance,Sahrawi delegation highlights catastrophic human rights situation in occupied part of Western Sahara,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5MdzBjREhQeFpqVWFSaEwxN1FjbEd1UnpDcFdNZmxIQ09xakQ3el9HWjV2QTVvQXJhYjBiZWNxSTBibG51WHdyaG9Ob0ZTUmFlUXlvallvMTBKVWhua3c?oc=5,وكالة الأنباء الصحراوية,9 May 2026,,,,,no,yes,2,6
Western Sahara,Agrifood & Climate,"As drought worsens, Western states brace for wildfires, water shortages",https://news.google.com/rss/articles/CBMi-gFBVV95cUxPV1B5N2RsY3BTczNUNmZXalczUFIxN3hEeUJCRk9yM0pCS3pMX2g2VlZySUhtbWFyeUhSSnhWbzExQXRSaDNYOGVZRjVvOHRpTnBjY285ZWRWMS1GWk1La1F6amc4ZzczVEUtQktIX1Rya29JTzUwaTFLa2RULV9fcWg5UVVxUGZZVjZIRWZCZkd1X1dETFhjeXV4NW1oZlV3N2FnZEJiX0NYRDZTUEt4SnlBbnRBMHZ0NHhGMUhXTFlrUy0yaEZzY3BQcW1YX0NSS2ticVl1aHJpSk8tSnVBYnV5cnV3Z2NNRl9md2o3bUZmd0RZTWhYQkxR?oc=5,Arizona Daily Sun,14 May 2026,,,,,no,yes,0,8
Western Sahara,Agrifood & Climate,Apply Now: Climate Democracy Accelerator Programme,https://www2.fundsforngos.org/community-development-2/apply-now-climate-democracy-accelerator-programme/,fundsforNGOs,15 May 2026,,,,,no,no,2,6
Western Sahara,Agrifood & Climate,Lessons from the Saharan deluge and the early signs of greening visible from space: Fertile hydrology,https://news.google.com/rss/articles/CBMigwNBVV95cUxQd1RZT3RIcDdPRDNQOU5paE9fRmxSbzlxWTUyLWs2UTJHcVN0NGJrNmQxcVVMYl9MUGNwREV0TTI1eloteExHT0VKRm1XaDVWcFdrbWtIRGxqNmhwdEE4WVB4RjRKMUJXa3RldmZ6blNhbzdsV19RcGtrM1VfbU9CWU9KZzFGYXBTZ3dSQkh0OFFVYTFnSnM1bFdKT0h5SFo3bUw2UlZtRzFjYk9EbEVzWGlidmhnbFc5RHg5SFJzQ2l2ekp6V3dpdFJrRzNwWnRLNVdKUVo2U1dfeXRaeFJLenhYb0N1ZnhSSG9PbHpQR19MMHJmeFMyNHJPWVAxUExvbVhLMVlnQWFjR0laZ3E0NzlIRm1EUk80LUNXN3ZSM0xSRG9GSnNiS0xaVjV2c29jaUhwR1NZczVWaUVIY1FacEpJQ0hkTDRNaV9icE1KS1ppeHBueVNaZ05aX1BjUUNoVjlTYVFTZDZsYzktTGpZQWhKNzZBOURYQ0dBcVMyWHhVblE?oc=5,MSN,13 May 2026,,,,,no,yes,4,4
Western Sahara,Workforce & Human Capital,"Announcements: CfP Mapping International Law’s Second Worlds; Digital Battlefields Summer School; From Transitional to Transformative Justice Seminar; Law, Environment and Vulnerability PhD Workshop; Rosalyn Higgins Prize",https://news.google.com/rss/articles/CBMitwJBVV95cUxOTUdJR3pPa2FfOVpIM1Q1MWF1bzhYcmNQSEIzVHAzZllocTc5SG9ZckZOcGtybnJ0dE9LVkNRSmRQZlY3d2FldldfNHNWeWpiVHJFS1pURFJMYThoSm56aHFFcW5WSVB1czRBYTVkZWxGQnEzWjBDb3JIOXoxQVdaSXNsM3RmQ3AwdjN2WlRsSmpGT0ZUVzNBTVNnQzU4dVBPMUpXWk5xQnN6VmhoOHE3V1BnOU1VeVFqbmkwcDNrdkh2dmRjWkk5WkZlLUExSW4zWmVkaFZvOE9BdGNMRjlkYW1ZaW1nSjI1SU5uT3NucVRmZlRUc3FrUEVzcUYtNHZvc2J4Q0tRZ1hGMjA1MjhvSnNFUnZRa0Nmb21VdFpKVDVjc0ZCZE9pWmxXR3BtcThnWGM4a256VQ?oc=5,EJIL: Talk!,10 May 2026,,,,,no,yes,3,5
Western Sahara,Workforce & Human Capital,Request for Applications: InteRussia Fellowship in STEM,https://www2.fundsforngos.org/innovation/request-for-applications-interussia-fellowship-in-stem/,fundsforNGOs,15 May 2026,,,,,no,no,4,4
Western Sahara,Workforce & Human Capital,"Mauritania - Autonomy, Tribalism, Unitary",https://news.google.com/rss/articles/CBMidEFVX3lxTFBOMEJkQ0d1TmRIWUNmby1BVDhtOEZEaDdMaXE0MDdjMDhuYjhJWDBLYUJ2TVJHOWhicGpKOU5ob2xRc1NKSi1RZFNmWWFodElHZm00bDdPaVhNN1ctVkJFb0t4bV9paVgyVmh6UHVPbi03RElq?oc=5,Britannica,11 May 2026,,,,,no,yes,5,3
Africa,Jobs & Employment,South Africa's unemployment rate rises in first quarter,https://news.google.com/rss/articles/CBMiswFBVV95cUxPU3E5QmZpRnBOb3lXNDY1My15bWhFSG0wNWNXTDhjVm94OVlPWm1NQ0E1UHBRbTI2NGZERXNhT2pqRThCOXFQZkdSRVZyN1hkcDg1Z01JVldzM0xET0pPX0ZBOERITDdyTklzeHplR2VUMEFUelk5czFoZG9YUTVvcTVMdFJVdTJGdFNtQjVKUDVXMHdNcmhRM21XbVJTZ1RVZVFTd2hSZmFrU3FJYVRkZGV2QQ?oc=5,Reuters,12 May 2026,,,,,no,yes,0,15
Africa,Jobs & Employment,Rethinking informality in Africa,https://www.brookings.edu/articles/rethinking-informality-in-africa/,Brookings,14 May 2026,,,,,no,no,1,7
Africa,Jobs & Employment,"Skills for jobs in Sub-Saharan Africa: An urgent, pressing agenda",https://news.google.com/rss/articles/CBMipwFBVV95cUxPaTNuaVNTSnlrYk5tUl9LUEhDdlNJZjREWHIxa0hLci1iWk5uTl9ycGRLLTJBVE1yUVFGdWplMmlLRm1UcXkwUWNpeWY2MVZoVDJIMWJZZGRzUVI4QW5taW5SOHBEc05BU0F5dnBZLXJUYVZSTUlsQmYzNlBpcEFXVW1Nb1d5eEd2WXFCbURsNkU4blhNNUxON01RdmpoSTlfTmtIWG1kRQ?oc=5,World Bank Blogs,11 May 2026,,,,,no,yes,2,6
Africa,Macroeconomy,"Gross domestic product (GDP) in current prices in Africa from 1990 to 2031, by selected country",https://www.statista.com/statistics/1120999/gdp-of-african-countries-by-country/,Statista,13 May 2026,,,,,no,no,0,8
Africa,Macroeconomy,Africa : alliance with the Caribbean to Save 5% of GDP,https://africa24tv.com/africa-alliance-with-the-caribbean-to-save-5-of-gdp/,Africa24 TV,15 May 2026,,,,,no,no,1,7
Africa,Macroeconomy,Chapo calls for strengthened strategies to boost economic growth in Africa,https://aimnews.org/2026/05/15/chapo-calls-for-strengthened-strategies-to-boost-economic-growth-in-africa/,aimnews.org,15 May 2026,,,,,no,no,2,6
Africa,Digital Economy,Mastercard targets Mozambique’s cash economy in latest Africa fintech push,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNNm5sTnM3R0JjYUZMbThHMk9MQU9FdXhaNlN5LXFMaVBOV3RZM0dRcnJMUDd3aWVXczRVYUhOcl9tMTdtdDlFb0E0VmdJNEZsdUxIZFhKX1hzVjZfekc2Q2JIaTl6RGFHaUxJMzFMWGE4eDFSUnVjTWtmTkRTRHZ4b216WnhqNHp4TzdXZkhBa2s0QVQ4WXhyNDFFTUFhLVdSMWZwZ3dvNF84TTZTMmpZX3UtUUc1R0lpb2p2UV9RTjhGX1lFZUJKR2pnNXE5WnBx?oc=5,Business Insider Africa,15 May 2026,,,,,no,yes,0,8
Africa,Digital Economy,Africa’s Fintech Second Wave Takes Shape,https://panafricanvisions.com/wp-login.php?redirect_to=https%3A%2F%2Fpanafricanvisions.com%2Fsearch%2FAfrica%2Bs%2BFintech%2BSecond%2BWave%2BTakes%2BShape,pan african visions,12 May 2026,,,,,no,no,1,7
Africa,Digital Economy,How fintech could bring Africa's digital talent to the world,https://www.forbesindia.com/news,Forbes India,12 May 2026,,,,,no,no,2,6
Africa,Governance,Ghana to evacuate 300 from South Africa over anti-immigrant protests,https://www.bbc.com/news/articles/cedpv17gqqzo,BBC,13 May 2026,,Ghana says it will evacuate 300 citizens from South Africa following a recent wave of protests against foreign nationals.,"Foreign Minister Samuel Okudzeto Ablakwa said in a post on X on Tuesday that the Ghanaian president had granted approval for their ""immediate evacuation"".","He said the ""distressed"" Ghanaians had registered at the country's embassy in Pretoria to be rescued in response to an advisory by the foreign ministry ""following the latest wave of xenophobic attacks"".",yes,no,0,17
Africa,Governance,Nigeria evacuating 130 citizens from S. Africa after attacks,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPT1V5Ty1sS3pUNWh4RGZzYVE1OEdTTjVpWGwwb3BsLTBQSURvV2xhazZhTjBqQmtsWWd2NGtzdDRIMzdRanl6ZFowRURuM2tOSWhrXzFmdV9ScXJseVkxcGVSakQtQ2x5aXhzWWhVcVpJS0NOYTBta01vOXl1d2k5a0NYQWFoUmo4U0dZLWEtbm44TGducWxibGhwMV9ualFKM21obzdZMGdReGhDbFBzaW5Nc1M3bmR3a2NFWUwxcFHSAcABQVVfeXFMUFhqR0hla1lrenZXMzVCeGlrREFneVQ5QWhjVEVjelY5WEJwczRMel9YcmJtMkdURjMxMFdyUHlfekJTMXE1Mk5COFJCaVc0aVlvUXBtajhEdVdxRllad1hFcUh6aGh5UDNqR09qTVNDX0VVczF5RDJ4aTNreU00cUVDcTc3Vnk1UFpyQWZEczN5anFwMDJ1UVQ3SjlYSkZVbFRnLU5Kd0Q5MFo2WmI1dTItRGhWc1lzZVRPZU5nbkl3?oc=5,DW.com,15 May 2026,,,,,no,yes,1,12
Africa,Governance,"Civil Society, Diaspora, and Philanthropy Commit to Drive Africa’s New Financial Architecture",https://www.afdb.org/en/news-and-events/press-releases/civil-society-diaspora-and-philanthropy-commit-drive-africas-new-financial-architecture-93126,African Development Bank Group,13 May 2026,,,,,no,no,2,6
Africa,Agrifood & Climate,Social inequalities mediate temperature–child maltreatment associations in Africa,https://www.nature.com/articles/s41558-026-02650-9,Nature,15 May 2026,,,,,no,no,0,8
Africa,Agrifood & Climate,Half-Day Conference | The US-Iran War’s Threat to Food Security in the Middle East and North Africa,https://mei.edu/events/half-day-conference-the-us-iran-wars-threat-to-food-security-in-the-middle-east-and-north-africa/,Middle East Institute,15 May 2026,,"The conflict in Iran and restrictions on traffic through the Strait of Hormuz have upended global fertilizer supply chains, putting tens of millions at risk of severe hunger over the coming months.","You are cordially invited to an expert conversation to examine the second-order effects of the crisis in the Gulf on agricultural stress and food insecurity in the Middle East and North Africa, which carry potentially destabilizing political or security consequences.","Drawing on perspectives from the private sector and international aid organizations as well as regional experts, the event will assess near-term risks to MENA populations, identify long-term structural vulnerabilities to the region’s agricultural markets, and offer policy recommendations to governments and stakeholders for how to address this and future such crises.",yes,no,1,9
Africa,Agrifood & Climate,Weather tracker: US and Mexico brace for heatwave as deadly floods hit South Africa,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOSXpxd3dYd2JQaUgtcDRSQlNsaE40Yk9LMXNseHZiNVNtN0dnUWNsNnY0MDRFbUdCNnRZQVF0Y3lnN1FMX3BtQlBJSE1XME8yaksyVnJDNnFpcFFlTElQbklPUFNaa1l6bW9DbHhfa3JxVC1OVjZmeXBuS0p4MGc0eTA4Yjl6Nkw2Y21WU0taZDgwNXJocTdsUzEtWEsyWmlZS1lYVHlkTC14Zw?oc=5,The Guardian,11 May 2026,,,,,no,yes,2,6
Africa,Workforce & Human Capital,South Africa and China expand digital education ties,https://dig.watch/updates/south-africa-china-expand-digital-education-ties,Digital Watch Observatory,15 May 2026,,,,,no,no,0,8
Africa,Workforce & Human Capital,"40 Years of Peace Research, Education and Action in Africa // Events",https://kroc.nd.edu/news-events/events/2026/06/11/40-years-of-peace-research-education-and-action-in-africa/,Kroc Institute for International Peace Studies,13 May 2026,,The Kroc Institute for International Peace Studies will celebrate its 40th anniversary during the academic year 2026-2027!,"To honor the global nature of the Institute’s peacebuilding work and the importance of its alumni network, the Kroc Institute anniversary kick-off event will be an alumni convening in Nairobi. The gathering will be an opportunity to reflect on the history of peacebuilding in Africa, learn from alumni experiences, share current work of the Kroc Institute, and strategize about the future of the Institute's engagement on the continent. The network of more than 2,000 Kroc Institute alumni now extends to over 100 countries, and has been key to the Institute’s ability to advance its peacebuilding work and develop the next generation of leaders, educators, and practitioners. We hope to strengthen this engagement in the coming years.",Civil Society and Peace Processes in Africa: Comparative Insights from the Peace Accords Matrix,yes,no,1,9
Africa,Workforce & Human Capital,100 million African children are not in school. What’s driving the trend and how to reverse it,https://theconversation.com/100-million-african-children-are-not-in-school-whats-driving-the-trend-and-how-to-reverse-it-280637,The Conversation,13 May 2026,,,,,no,no,3,5
Sahel,Jobs & Employment,"Central Sahel: Mali, Burkina Faso, and Niger, Three Countries on the Brink",https://news.google.com/rss/articles/CBMilwFBVV95cUxQWUZ2T19MWVU2U3c0SGJkV3hGWjRkbUVXSEpMOC1BczlsYmdMQXN4aHI0cl9zNy1NZTZ1R0k0cVlNUzVtS1pqT3RMdk50SlRHRmhhYjY0Ym9RUzhxWWxxaXJHQW85dzUzcWNtX0h3RjByNEIwQkVvU0dPSjhOR2RtMmkwcE1za1U0RTU0N2tIdnlNUnJwSnFj?oc=5,Unric,13 May 2026,,,,,no,yes,0,8
Sahel,Jobs & Employment,The Far Reach of the Iran War: Food Insecurity from North Africa to the Sahel,https://mei.edu/policymemo/the-far-reach-of-the-iran-war-food-insecurity-from-north-africa-to-the-sahel/,Middle East Institute,13 May 2026,,"Within weeks of the Strait of Hormuz closure, fertilizer prices began to rise sharply. Tanker traffic through the strait, which handles one-third of the global fertilizer trade, fell by 90%. As of April 30, 44 ships carrying fertilizer were stuck in the Gulf. More than half of the Middle East’s urea production, a nitrogen-based compound used to boost crop yields, has been lost since the start of the conflict. The price of urea FOB Egypt, a global benchmark, has nearly doubled. Contracts are being cancelled under force majeure just as planting season begins.","Across North Africa the impacts are multiplying. Morocco faces disruptions to its own sulfur imports. OCP Group, the world’s largest phosphate exporter, imports 3.7 million metric tons of sulfur annually from the Gulf to convert phosphate into complex fertilizers like DAP and MAP. These imports are now blocked, putting pressure on Morocco’s ability to act as a regional fertilizer supplier when its output is needed most. Algeria and Egypt’s nitrogen fertilizer production faces competing domestic and export commitments. Tunisia and Libya struggle with foreign exchange constraints that raise import costs and limit purchasing power, even before factoring in supply problems.","The crisis extends beyond North Africa. The Maghreb and Sahel — the semi-arid region stretching from Senegal and Mauritania in the west to Sudan and Eritrea in the east — share overlapping vulnerabilities to instability, governance fragility, and external shocks that governments are ill-equipped to absorb. The impact extends south through food price inflation, migration pressures, and the erosion of state legitimacy. More than 41 million people in the Sahel and West Africa, a region of roughly 90 million, are acutely food insecure. Terrorism and instability are on the rise. The threat posed by jihadi group JNIM to Mali’s capital underscores the intersection of security and governance. Food security is a governance issue compounded by geopolitical crisis. Mali and Niger depend on Gulf-linked fertilizer supply. The Sahel’s agricultural cycle is unforgiving: crops are rain fed, the planting season is short, and fertilizer has to be available and applied at a specific point in the planting cycle to boost yields.",yes,no,1,9
Sahel,Jobs & Employment,Chad and Mauritania Buck the Trend for Tourism in the Sahel & Southern Sahara,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPY3YzWXFia2FwZXpkYTd4ckJ0NWNZajVrT2hHV3dQRGUyQWlkaFhEM0M4VUhoNG9MTklnLXJ3Y0duTV9Ob1RXODFXXzc2azQ2YmRTd3R5TExtMXUyQ0l1MmJmN3JuOXJHTzUzQklhSWM4M2JpdTRSamJ4MUoyaUZRci1NdXVuNWlYQkpQWnpvZlFxWW95TnoyVTY5WnN1ZjRtUW15OF9QbC1adk1UZ29ubUMyM2xCQUx2c2ZPYzgxc1BRQQ?oc=5,Breaking Travel News,15 May 2026,,,,,no,yes,2,6
Sahel,Macroeconomy,Security challenges and paths to stability in the Sahel,https://www.atlanticcouncil.org/event/security-challenges-and-paths-to-stability-in-the-sahel/,Atlantic Council,13 May 2026,,,,,no,no,0,8
Sahel,Macroeconomy,The enduring resilience of children of the Central Sahel in the midst of crisis,https://news.google.com/rss/articles/CBMimAFBVV95cUxQZXA2QnV4RExweUJwX0szMG1yTWhfWmgyLUZ3X0V6RTljNkpiZEdMR3R2LTBFcG9GS09TWWwyTVk3Uk5xN3NSa1Zja29vSFpIMVE4aGxpVENWaUE2eUh0dWxGWFh6VzFtVEhmNElxUFR2OG9mdm95LV9tSEhVdy0xSkIwdjZDekVXaWI5ak8zRFRnZFREWHpESw?oc=5,Unicef,26 Apr 2026,,,,,no,yes,3,5
Sahel,Macroeconomy,"Sahel Social Program Launches Phase to Boost Jobs, Resilience",https://news.google.com/rss/articles/CBMihwFBVV95cUxOazFXcmRKemNsUjUxVU1KenFBWW9jYmJ5SEVRSE00SkZ2WEtDQ2pUZUNLT2JVUkRISS1ZU182aVVNajBSc0VmVUlNN3FDRE1pazFUckpCQ1V0aU5fdXJPbThWUEQxWkF2VHRVQzR3QVIwZWdJQ1BXMFlDYzdhLTRSVGh2WmhnLTQ?oc=5,Mirage News,12 May 2026,,,,,no,yes,4,4
Sahel,Digital Economy,Can Services Replace Manufacturing in Developing Economies?,https://www.stimson.org/2026/can-services-replace-manufacturing-in-developing-economies/,Stimson Center,12 May 2026,,,,,no,no,0,8
Sahel,Digital Economy,Mali inaugurates a Tier III data center,https://www.connectingafrica.com/data-centers/mali-inaugurates-a-tier-iii-data-center,Connecting Africa,3 Feb 2026,,"During its third annual Digital Week, Mali opened a new Tier III data center as part of efforts to strengthen the country's digital sovereignty.","The facility, known as the National Data Centre, was inaugurated by the Ministry of Communication, Digital Economy and Modernization of Administration, under Minister Alhamdou Ag Ilyène, at a ceremony attended over the weekend by digital economy ministers from member states of the Confederation of Sahel States (AES).","The AES is composed of the West African nations of Mali, Burkina Faso, and Niger.",yes,no,1,9
Sahel,Digital Economy,Starlink to expand Internet access in Niger,https://www.connectingafrica.com/connectivity/starlink-to-expand-internet-access-in-niger,Connecting Africa,1 Nov 2024,,"Niger's ruling military Junta has struck a deal with SpaceX's satellite Internet service, Starlink, to expand coverage in the poorly connected country.","The Minister of Communication and Digital Economy, Sidi Mohamed Raliou, told state broadcaster, Tele Sahel, that the project has potential to significantly improve Internet service quality, targeting an average speed of 200 Mbit/s.","""Niger will benefit from this cutting-edge, high-speed technology at a very low cost,"" the minister said.",yes,no,2,8
Sahel,Governance,"ECOWAS lawmakers talk tough with new push for economic, security overhaul as Sahel alliance fractures regional unity",https://africa.businessinsider.com/local/markets/ecowas-lawmakers-talk-tough-with-new-push-for-economic-security-overhaul-as-sahel/lcxwtm0,Business Insider Africa,13 May 2026,,"Lawmakers from the Economic Community of West African States have called for sweeping reforms to the regional bloc, warning that persistent insecurity, democratic backsliding and economic hardship are threatening the future of integration across West Africa.","The debate took place during the ECOWAS Parliament’s First Ordinary Session in Abuja on Tuesday, May 12, 2026, where MPs reviewed a proposed “Compact of the Future of Regional Integration”, a strategic framework aimed at reshaping the bloc’s political and economic direction ahead of a planned summit of regional leaders.","The proposal, presented by ECOWAS Commissioner for Political Affairs, Peace and Security Abdel-Fatau Musah, seeks to reposition the organisation under its Vision 2050 agenda by moving from what he described as an “ECOWAS of States” to an “ECOWAS of the Peoples”.",yes,no,1,9
Sahel,Governance,ECOWAS to Establish Regional Counterterror Force,https://adf-magazine.com/2026/05/ecowas-to-establish-regional-counterterror-force/,Africa Defense Forum,13 May 2026,,,,,no,no,2,6
Sahel,Governance,JNIM’s Mali Offensive and the Limits of Counterterrorism in the Sahel,https://smallwarsjournal.com/2026/05/11/jnim-fla-alliance-mali-offensive-sahel-counterinsurgency/,Small Wars Journal,11 May 2026,,,,,no,no,3,5
Sahel,Agrifood & Climate,Half-Day Conference | The US-Iran War’s Threat to Food Security in the Middle East and North Africa,https://mei.edu/events/half-day-conference-the-us-iran-wars-threat-to-food-security-in-the-middle-east-and-north-africa/,Middle East Institute,15 May 2026,,"The conflict in Iran and restrictions on traffic through the Strait of Hormuz have upended global fertilizer supply chains, putting tens of millions at risk of severe hunger over the coming months.","You are cordially invited to an expert conversation to examine the second-order effects of the crisis in the Gulf on agricultural stress and food insecurity in the Middle East and North Africa, which carry potentially destabilizing political or security consequences.","Drawing on perspectives from the private sector and international aid organizations as well as regional experts, the event will assess near-term risks to MENA populations, identify long-term structural vulnerabilities to the region’s agricultural markets, and offer policy recommendations to governments and stakeholders for how to address this and future such crises.",yes,no,0,10
